SP Number,ImageUrl,Name,Background,Skull,Eyes,Clothes,Headwear,Accessory,Background,Skull,Eyes,Clothes,Headwear,Accessory,Price,Price USD,Score,Top,Rank
3503,https://d1mx8bduarpf8s.cloudfront.net/QmXycnTwRJh86NbBLX4e7JhVWvT1i6ZtBykNEfHYwHRyHL,Skeleton Punk #3503,Terra Planet,Beige,Lava Glasses,Punk Shirt,None,Silver Cross,5.77,16.63,1.76,6.20,14.91,9.74,7  LUNA,724,113.36207251646918,79.48%,4025
1983,https://d1mx8bduarpf8s.cloudfront.net/QmWbesf7LQaEA6FPukzLDLVHJWw4XzPyPQBhDAB29JVu3e,Skeleton Punk #1983,Frosty Mountains,Grey,Blindfold,Maryjane Shirt,Blue Mohawk,Silver Earring,4.30,17.75,7.44,3.24,3.04,13.72,600  UST,600,113.3421406124747,79.50%,4026
222,https://d1mx8bduarpf8s.cloudfront.net/Qmf7nhd5PA3e31nHJQvmhVkqpNPEfCLcFSsonBp7npk9dg,Skeleton Punk #222,New Land,Grey,Purple,Yellow Tracksuit,Green Hair,Silver Cross,3.38,17.75,6.18,4.29,3.53,9.74,  ,0,113.32458789556964,79.52%,4027
881,https://d1mx8bduarpf8s.cloudfront.net/QmVvKHf83GCHAHsZhfeRCqX9HsRvMdFbnKjksjmN1YmZAM,Skeleton Punk #881,Purple Graveyard,Void,Blue Glasses,Cyber Arm,Green Hair,None,4.98,15.38,3.81,3.42,3.53,34.52,  ,0,113.2934261781726,79.54%,4028
4253,https://d1mx8bduarpf8s.cloudfront.net/QmVt2HZWeEkUwN99tRGppBBfoDmJJQ49AcNfNBzg21gVXN,Skeleton Punk #4253,Pyramid,Demon,Blindfold,Motorcycle Jacket,White Hair,None,2.73,8.27,7.44,5.45,3.36,34.52,  ,0,113.24701832373277,79.56%,4029
4298,https://d1mx8bduarpf8s.cloudfront.net/QmVVm5xv9eEnkdYD6SqETHJXcfS9zULBerx9Nm1yDAk9fJ,Skeleton Punk #4298,Wild West,Demon,Blue,Punk Shirt,Cap,Big Silver Earring,5.81,8.27,7.94,6.20,2.59,6.04,8  LUNA,827,113.24032026820008,79.58%,4030
3125,https://d1mx8bduarpf8s.cloudfront.net/QmYxWvtnTAMgpeWfjy3R8uiW58uRUd1KtKAFA8EGcS913i,Skeleton Punk #3125,Mystical Desert,Cold,Green,Jeans Shirt,Black Hair,None,4.17,5.00,7.74,3.89,3.61,34.52,  ,0,113.2089176991295,79.60%,4031
3289,https://d1mx8bduarpf8s.cloudfront.net/QmPgnWRvYcoJu1zgGtQkSjofKU9giRzoE8jhHkDPnx3uZW,Skeleton Punk #3289,Ozone,Beige,Purple VR,Punk Shirt,Purple Mohawk,None,3.44,16.63,3.73,6.20,3.10,34.52,4  LUNA,414,113.19054162770581,79.62%,4032
375,https://d1mx8bduarpf8s.cloudfront.net/QmTddMSw5tH5fQ9pHjZwmwTCLtn1bm35jsWXoDRAg12n6L,Skeleton Punk #375,Gray Graveyard,Void,Green Glasses,Prisoner Shirt,Cowboy Hat,Silver Earring,7.25,15.38,3.85,3.77,3.02,13.72,3.7  LUNA,383,113.16569689654399,79.64%,4033
2779,https://d1mx8bduarpf8s.cloudfront.net/QmZETbfSMTfV5N9ne5cneRoztvMqorNQ1Aew8U9wwKy4wu,Skeleton Punk #2779,Gray Graveyard,Beige,Green,Police Uniform,Purple Mohawk,Golden Cross,7.25,16.63,7.74,2.92,3.10,7.17,  ,0,113.15239076044767,79.66%,4034
3981,https://d1mx8bduarpf8s.cloudfront.net/QmYP8t9TDiPevArvogtPYmoTHUC4vHbN38Wiu9JLnoaaY4,Skeleton Punk #3981,Purple Graveyard,Afflicted,Green Glasses,Hero,None,None,4.98,7.90,3.85,2.23,14.91,34.52,  ,0,113.1429380963409,79.68%,4035
3152,https://d1mx8bduarpf8s.cloudfront.net/QmfEPPjGFU8eTQ6mv2WErutpvtUiwwCSy9aFVN3eBy76LL,Skeleton Punk #3152,Barren Night,Void,Blue,Cyber Arm,Military Cap,Silver Earring,3.36,15.38,7.94,3.42,3.61,13.72,  ,0,113.11603045138534,79.70%,4036
4963,https://d1mx8bduarpf8s.cloudfront.net/QmfFmid9V1DkS2G6xsfqAUCV4Z8iYQakF9jvNDwnwdfpyV,Skeleton Punk #4963,Gray Graveyard,Beige,Gray VR,Cyber Arm,Cap,Silver Earring,7.25,16.63,5.53,3.42,2.59,13.72,3.7  LUNA,383,113.11282697525094,79.72%,4037
4680,https://d1mx8bduarpf8s.cloudfront.net/QmckWd6FPJriChujGntSV5qLRxyFZbbQvsAuArZAAY9xu2,Skeleton Punk #4680,Pink Sky,Beige,Green,Police Uniform,Purple Halo,None,6.58,16.63,7.74,2.92,2.39,34.52,  ,0,113.1043073928811,79.74%,4038
4089,https://d1mx8bduarpf8s.cloudfront.net/QmTUvUU7NzjuwKD5KaSVLpYLbSfQGLVy2ymuxyUQYMghCk,Skeleton Punk #4089,Gray Graveyard,Void,Stoned,Skelly Tee,Cowboy Hat,Golden Cross,7.25,15.38,3.04,7.78,3.02,7.17,  ,0,113.0833681712558,79.76%,4039
2515,https://d1mx8bduarpf8s.cloudfront.net/QmeNZQ2SUn9QUcC2C7D4kxFK3XcoVQSaj61o4ZrSpcUeh5,Skeleton Punk #2515,Terra Planet,Icy,Blue,Thorstarter Shirt,Green Pompadour,Cigar,5.77,14.08,7.94,2.84,3.22,10.21,  ,0,113.0709872862266,79.78%,4040
1635,https://d1mx8bduarpf8s.cloudfront.net/QmYwkUSwY3ZQgFEQcF9khyVJDv1rWmZLFrk1JeUZZpNczp,Skeleton Punk #1635,Terra Planet,Beige,Green Glasses,Yellow Tracksuit,Cowboy Hat,Silver Earring,5.77,16.63,3.85,4.29,3.02,13.72,  ,0,113.04672398502011,79.80%,4041
2119,https://d1mx8bduarpf8s.cloudfront.net/QmaqmsLbKJVR2TUZZrSMD5Joo5rQZ2AEhQpa69nr6mcivf,Skeleton Punk #2119,Brick Wall,Beige,Eyepatch,Jeans Shirt,Arrow,None,4.88,16.63,5.19,3.89,2.59,34.52,  ,0,113.03012640226991,79.82%,4042
4074,https://d1mx8bduarpf8s.cloudfront.net/QmWqGKQvbpeT8p57cVesrWSSnqb5S3U9xvsrpMUwyBAVAc,Skeleton Punk #4074,Wild West,Icy,Green Glasses,Prisoner Shirt,Blue Bandana,None,5.81,14.08,3.85,3.77,3.00,34.52,9  LUNA,931,113.02200850741876,79.84%,4043
3380,https://d1mx8bduarpf8s.cloudfront.net/QmX8emYeiarGCH9yyp5wwA8uonCMULUheSYisKmRS2ghH2,Skeleton Punk #3380,Terra Planet,Void,Eyepatch,Lime Tracksuit,Leaf Wreath,Golden Earring,5.77,15.38,5.19,5.47,2.63,7.39,  ,0,112.99474382310935,79.86%,4044
4965,https://d1mx8bduarpf8s.cloudfront.net/QmRQUdnapRwZoaD5cUN6kyng6yT6XSv5LtRY7CiFH6bcvN,Skeleton Punk #4965,Purple Retro.jpg,Lavender,Eyepatch,Skelly Tee,Gray Hat,Golden Cross,3.67,7.50,5.19,7.78,3.79,7.17,  ,0,112.98508019411072,79.88%,4045
1905,https://d1mx8bduarpf8s.cloudfront.net/Qmf8CVnye6ZJqockpPQxoJNxFam4cJp9HrSWo5hGkQHQQJ,Skeleton Punk #1905,Purple Retro.jpg,Beige,Blindfold,Jeans Shirt,Blue Bandana,Silver Earring,3.67,16.63,7.44,3.89,3.00,13.72,  ,0,112.98012314107235,79.90%,4046
4752,https://d1mx8bduarpf8s.cloudfront.net/QmeSrWkCZ865HxoX2oyevko8pARUFS4xoraTz8orM2U3MP,Skeleton Punk #4752,Pink Sky,Grey,Blue,Yellow Tracksuit,MrFrog,None,6.58,17.75,7.94,4.29,1.88,34.52,  ,0,112.9758414648012,79.92%,4047
1577,https://d1mx8bduarpf8s.cloudfront.net/QmPYAAgc3BW87g1q1P1ANGXEhV3KpvWDf9a1FmWAEdvyX9,Skeleton Punk #1577,Mystical Desert,Grey,Frosty,Punk Shirt,None,Cigar,4.17,17.75,1.97,6.20,14.91,10.21,  ,0,112.9025697624516,79.94%,4048
597,https://d1mx8bduarpf8s.cloudfront.net/QmWJwaYRHopRHqhRHensLP6DrX5Ad64d6HCzUdk1KTqkh6,Skeleton Punk #597,Sunrise,Lavender,Purple,Black Suit,Headband,None,3.65,7.50,6.18,3.36,4.29,34.52,  ,0,112.89986849616211,79.96%,4049
1703,https://d1mx8bduarpf8s.cloudfront.net/QmRMpKSvg8qv9vuwiiFnRXWgBFYqYGC5sfdbxeuo2dk55M,Skeleton Punk #1703,Frosty Mountains,Icy,Gray VR,Punk Shirt,Leaf Wreath,Silver Cross,4.30,14.08,5.53,6.20,2.63,9.74,7.3  LUNA,755,112.89183815439486,79.98%,4050
1547,https://d1mx8bduarpf8s.cloudfront.net/QmWmwpwjWcNZH9QdW8v5jBn2CPB6B8pQNFAdeKzQFuReWj,Skeleton Punk #1547,Brick Wall,Icy,Purple VR,Yellow Tracksuit,Purple Mohawk,None,4.88,14.08,3.73,4.29,3.10,34.52,3.9  LUNA,403,112.88626714851621,80.00%,4051
4382,https://d1mx8bduarpf8s.cloudfront.net/Qme9wsekWec4RXPLTHEEdMvQy3RZG4xsy6uTW3nBQBhED2,Skeleton Punk #4382,Frozen Planet,Afflicted,3D Glasses,Hero,None,None,4.17,7.90,4.60,2.23,14.91,34.52,  ,0,112.81237481127118,80.02%,4052
2660,https://d1mx8bduarpf8s.cloudfront.net/QmTp6JQNUUgMYhmwzMBvgxhVQ6cyaW2Z9g4GGg4uW9ppfs,Skeleton Punk #2660,Sunrise,Demon,Black,Jeans Shirt,White Hair,Silver Earring,3.65,8.27,9.46,3.89,3.36,13.72,  ,0,112.81106686529493,80.04%,4053
3647,https://d1mx8bduarpf8s.cloudfront.net/QmZm5AVC21Nw7xFhZSe5gf8BQUZvzASuZ77ED5SgiqgWU1,Skeleton Punk #3647,Gray Graveyard,Zombie,Green,Lime Tracksuit,Red Pompadour,Golden Earring,7.25,5.61,7.74,5.47,2.74,7.39,  ,0,112.80106846083162,80.06%,4054
797,https://d1mx8bduarpf8s.cloudfront.net/QmZ67C7UM7kH34ghq5wZui1NEuwsgz3n4JUUD1F5jjNXPJ,Skeleton Punk #797,Night,Icy,Black,Maryjane Shirt,Cowboy Hat,Big Silver Earring,6.85,14.08,9.46,3.24,3.02,6.04,4.99  LUNA,516,112.79317689029752,80.08%,4055
4053,https://d1mx8bduarpf8s.cloudfront.net/QmbQXEGygJWaBKgoGsVbwXgdjdMcXKYz1KwUotb36aGpXQ,Skeleton Punk #4053,Mystical Desert,Cold,Blindfold,Orange Astronaut,None,Silver Cross,4.17,5.00,7.44,2.61,14.91,9.74,  ,0,112.79089742506737,80.09%,4056
4504,https://d1mx8bduarpf8s.cloudfront.net/QmfUYTfq67Wm9UqEn7nx15uHWksMRbvAXYankrrUtLVSvY,Skeleton Punk #4504,Erie,Void,Blue Glasses,Prisoner Shirt,Headband,Silver Cross,5.04,15.38,3.81,3.77,4.29,9.74,  ,0,112.71910715587063,80.11%,4057
4714,https://d1mx8bduarpf8s.cloudfront.net/QmYaiqaRUhsGyFxZQUj59DpNu4zkqvaL4nWRUuZr4zh126,Skeleton Punk #4714,Lunar Landing,Demon,Black,Yellow Tracksuit,Blue Bandana,None,3.28,8.27,9.46,4.29,3.00,34.52,  ,0,112.71318817825572,80.13%,4058
3365,https://d1mx8bduarpf8s.cloudfront.net/QmQfmATssb9PVNoNQatZNMQBpGK8WGFBWRqxmqvisRWG7e,Skeleton Punk #3365,Erie,Void,Green,Cyber Arm,Viking Helmet,None,5.04,15.38,7.74,3.42,2.43,34.52,  ,0,112.6172659043941,80.15%,4059
254,https://d1mx8bduarpf8s.cloudfront.net/Qme6A1ak9TF1Q5u643hobLPtcJkfm9u2g5TkCMj2qTTK4h,Skeleton Punk #254,Pink Sky,Void,Green Glasses,Black Suit,Purple Mohawk,None,6.58,15.38,3.85,3.36,3.10,34.52,  ,0,112.61711736076779,80.17%,4060
1546,https://d1mx8bduarpf8s.cloudfront.net/QmQAeAN93Nmm5KhkVPgBYGGRyVFDvqZiGhoTQ46NpDsqRJ,Skeleton Punk #1546,Terra Planet,Grey,Green,Thorstarter Shirt,Cap,None,5.77,17.75,7.74,2.84,2.59,34.52,  ,0,112.61393896102065,80.19%,4061
4204,https://d1mx8bduarpf8s.cloudfront.net/QmNdX9GfKCJFfJwvxyw4nqvLk3g3QoX6NAtaj274L4Priy,Skeleton Punk #4204,Sand Temple,Icy,Black,Lime Tracksuit,White Hair,Golden Earring,3.00,14.08,9.46,5.47,3.36,7.39,  ,0,112.60012951124413,80.21%,4062
4891,https://d1mx8bduarpf8s.cloudfront.net/QmYdehRQEVU3J74pxCQimsVbdwV4DZ7zhTASo1DwYTrY3C,Skeleton Punk #4891,Gray Graveyard,Afflicted,Eyepatch,Cyber Arm,Green Headphones,Silver Earring,7.25,7.90,5.19,3.42,3.30,13.72,  ,0,112.59447850356985,80.23%,4063
1057,https://d1mx8bduarpf8s.cloudfront.net/QmPUsur9nx3feh5zZ1wuvLd7M6ZqiNfRotx2JqBrxdPHSP,Skeleton Punk #1057,Night,Afflicted,Purple VR,Cyber Arm,Gray Hat,None,6.85,7.90,3.73,3.42,3.79,34.52,4.75  LUNA,491,112.59101220821667,80.25%,4064
1931,https://d1mx8bduarpf8s.cloudfront.net/QmfU7XLyHXn1AY3ZFXufrpj5CHTJjfEf4KshUFGVHdzyjW,Skeleton Punk #1931,Wild West,Beige,Gray VR,Punk Shirt,Open Skull,None,5.81,16.63,5.53,6.20,1.92,34.52,  ,0,112.55505513677221,80.27%,4065
3226,https://d1mx8bduarpf8s.cloudfront.net/Qmdm7RhwtptybBpbYXdC59XtgUF8E32duymyjfjm9QEsTm,Skeleton Punk #3226,Pink Sky,Void,Purple VR,Prisoner Shirt,Military Cap,Cigar,6.58,15.38,3.73,3.77,3.61,10.21,  ,0,112.48169098861868,80.29%,4066
100,https://d1mx8bduarpf8s.cloudfront.net/QmYSUgBL1HwW3KGV1xHJyVNdXXQ2Dh2rte133ttsFBPNnE,Skeleton Punk #100,Gray Graveyard,Zombie,Gray VR,Punk Shirt,Police Hat,Golden Earring,7.25,5.61,5.53,6.20,3.02,7.39,  ,0,112.48060002641283,80.31%,4067
2289,https://d1mx8bduarpf8s.cloudfront.net/QmYb6iigiUmqtp3Zvoy7NpnaDr9uMsHa5tuAfw62ucTDwc,Skeleton Punk #2289,Luart,Grey,Black,Jeans Shirt,White Hair,Silver Cross,3.28,17.75,9.46,3.89,3.36,9.74,  ,0,112.47659894562159,80.33%,4068
515,https://d1mx8bduarpf8s.cloudfront.net/QmSidoYSUpWXrCq1vm2KCfXpsZZ8LHBGVnC9yv6uiCu7wS,Skeleton Punk #515,Sunrise,Demon,Gray VR,Skelly Tee,Purple Mohawk,Cigar,3.65,8.27,5.53,7.78,3.10,10.21,  ,0,112.44714604779915,80.35%,4069
1799,https://d1mx8bduarpf8s.cloudfront.net/QmY1WHoMbrTpDRuRhEXz4XzG7mNcivebJfwvg7SbLbwbhk,Skeleton Punk #1799,Gray Graveyard,Icy,Black,Ninja Suit,None,Rose,7.25,14.08,9.46,2.03,14.91,3.99,  ,0,112.41441470912729,80.37%,4070
2688,https://d1mx8bduarpf8s.cloudfront.net/QmUy2Ni8gDnynHyWsEcEcW9YFdvUN6Qa8vcDxnCir4519W,Skeleton Punk #2688,Mystical Desert,Lavender,Blue Glasses,Skelly Tee,Police Hat,None,4.17,7.50,3.81,7.78,3.02,34.52,  ,0,112.41251402386918,80.39%,4071
1956,https://d1mx8bduarpf8s.cloudfront.net/QmT47txyZ4B57L97kGh5uh8VC5Sa9dbNt9Sdv693BP8nRU,Skeleton Punk #1956,Red Retro.jpg,Demon,Blindfold,Skelly Tee,Red Pompadour,None,2.88,8.27,7.44,7.78,2.74,34.52,  ,0,112.38468283002648,80.41%,4072
3027,https://d1mx8bduarpf8s.cloudfront.net/QmeRoPbZVY95tC2sibjdvBri7Zc6iCV2se932HV1oi4Yjy,Skeleton Punk #3027,Terra Planet,Void,Blue,Solar Powered,Headband,None,5.77,15.38,7.94,2.01,4.29,34.52,  ,0,112.3206120524296,80.43%,4073
2641,https://d1mx8bduarpf8s.cloudfront.net/QmcavvDkoA5gD9nJGfHqMTHFQfzyBsS31ChAcjCGNWwr5n,Skeleton Punk #2641,Purple Graveyard,Zombie,Blindfold,Lime Tracksuit,Blue Mohawk,Cigar,4.98,5.61,7.44,5.47,3.04,10.21,  ,0,112.31826107066728,80.45%,4074
3648,https://d1mx8bduarpf8s.cloudfront.net/QmVSDeDdF1nJ6XmDMYqP19gNCRVL56uPE1SpdRwzfa49iz,Skeleton Punk #3648,Sunrise,Icy,Blue Glasses,Motorcycle Jacket,Green Headphones,None,3.65,14.08,3.81,5.45,3.30,34.52,  ,0,112.2819037856044,80.47%,4075
3175,https://d1mx8bduarpf8s.cloudfront.net/QmQsqt2Mturz2RGqyg3nv15PF1mqYsbpZtmBMdM85GnToG,Skeleton Punk #3175,Purple Graveyard,Afflicted,Blue,Yellow Tracksuit,Blue Bandana,Silver Cross,4.98,7.90,7.94,4.29,3.00,9.74,  ,0,112.27625329808305,80.49%,4076
2437,https://d1mx8bduarpf8s.cloudfront.net/QmbVnhb41Wnf1g7Pr8jz1vCryE97zrhQi3J9QuDoyseqyr,Skeleton Punk #2437,Terra Planet,Grey,Blue Glasses,Yellow Tracksuit,Pirate Hat,None,5.77,17.75,3.81,4.29,2.73,34.52,  ,0,112.14281607057576,80.51%,4077
2617,https://d1mx8bduarpf8s.cloudfront.net/QmRAr6hqoFkSvM8JTa7YFTxrNMpqvqo9xQywuYssGsGuaR,Skeleton Punk #2617,Terra Planet,Grey,Purple,Yellow Tracksuit,Cowboy Hat,Big Silver Earring,5.77,17.75,6.18,4.29,3.02,6.04,  ,0,112.13776931767465,80.53%,4078
1597,https://d1mx8bduarpf8s.cloudfront.net/QmVwjxFjmRD3SVUyEMd9XB8cpc6RhwHTP7yMpasHyd9kmq,Skeleton Punk #1597,Pink Sky,Void,Black,Punk Shirt,Cap,Rose,6.58,15.38,9.46,6.20,2.59,3.99,  ,0,112.13305812326627,80.55%,4079
1617,https://d1mx8bduarpf8s.cloudfront.net/QmctS7CYGQab4JXszvUPogezR9xqLGXZFJuxVoBgLPbeT2,Skeleton Punk #1617,Pink Sky,Void,Purple,Jeans Shirt,Cap,Cigar,6.58,15.38,6.18,3.89,2.59,10.21,5  LUNA,517,112.04380608617397,80.57%,4080
2412,https://d1mx8bduarpf8s.cloudfront.net/QmeyqP2EGs91udxVtwA2RZVtZguhTAt4SB2n2ssZzVEcfY,Skeleton Punk #2412,Night,Icy,Frosty,Jeans Shirt,None,Silver Earring,6.85,14.08,1.97,3.89,14.91,13.72,  ,0,112.03524369389712,80.59%,4081
2390,https://d1mx8bduarpf8s.cloudfront.net/QmaVLMbJ5Qwg5YgE8DbBAZNWuoaauSrCzB4WGeNt7TfAmE,Skeleton Punk #2390,New Land,Afflicted,3D Glasses,Skelly Tee,Purple Mohawk,None,3.38,7.90,4.60,7.78,3.10,34.52,10  LUNA,1034,112.01253478697944,80.61%,4082
2974,https://d1mx8bduarpf8s.cloudfront.net/Qmephun5ZV2V12YjKorbH2aehknkGfstaf1wJdTM9sEVL9,Skeleton Punk #2974,Terra Planet,Icy,Purple,Police Uniform,Black Pompadour,Cigar,5.77,14.08,6.18,2.92,3.65,10.21,  ,0,112.00792395881847,80.63%,4083
339,https://d1mx8bduarpf8s.cloudfront.net/QmXyMkmYfbTDAKGpGaDzNs61NMmzNfQLYoitRN9uM86dsF,Skeleton Punk #339,Brick Wall,Grey,Golden Glasses,Black Suit,None,None,4.88,17.75,2.15,3.36,14.91,34.52,  ,0,111.98621059453004,80.65%,4084
462,https://d1mx8bduarpf8s.cloudfront.net/QmRmZe8acMzYxgvGJrBPdaRSEv8EYcGqrNGmGrfKZxr5DJ,Skeleton Punk #462,Mystical Desert,Grey,Dead,Ninja Suit,None,None,4.17,17.75,4.25,2.03,14.91,34.52,  ,0,111.95577232836649,80.67%,4085
2829,https://d1mx8bduarpf8s.cloudfront.net/QmPofV1fDvWFGHJoS3T8mNMXrzBcq9bRBSYMjZ17uc26Lr,Skeleton Punk #2829,Pink Sky,Icy,Black,Prisoner Shirt,Blue Headphones,None,6.58,14.08,9.46,3.77,2.01,34.52,  ,0,111.93878955151412,80.69%,4086
3841,https://d1mx8bduarpf8s.cloudfront.net/QmWMVaG3ACJJbYouzNt7DQxbxwFdhifss2GmTg1xKHn3e7,Skeleton Punk #3841,Gray Graveyard,Void,Stoned,Motorcycle Jacket,Cowboy Hat,Silver Earring,7.25,15.38,3.04,5.45,3.02,13.72,  ,0,111.91432009215102,80.71%,4087
3480,https://d1mx8bduarpf8s.cloudfront.net/Qmaof6RjekP2Soe9UgNRXMBBZycnChspc6LP4caqe2XA4j,Skeleton Punk #3480,Night,Icy,Dead,Maryjane Shirt,Blue Mohawk,None,6.85,14.08,4.25,3.24,3.04,34.52,  ,0,111.90772344141065,80.73%,4088
958,https://d1mx8bduarpf8s.cloudfront.net/QmbkEa4JF137YE5HxwbFarEBda4EM4yoh1p5cG55Ucuavy,Skeleton Punk #958,Purple Graveyard,Grey,Eyepatch,Maryjane Shirt,Cowboy Hat,None,4.98,17.75,5.19,3.24,3.02,34.52,  ,0,111.85602958749543,80.75%,4089
4304,https://d1mx8bduarpf8s.cloudfront.net/QmWsymp7Fb2dSfVZYyaQHmMEH26b8BjSVL6geTpiBXM5UD,Skeleton Punk #4304,Pink Sky,Grey,Green Glasses,Jeans Shirt,Red Pompadour,None,6.58,17.75,3.85,3.89,2.74,34.52,  ,0,111.84362705341435,80.77%,4090
3507,https://d1mx8bduarpf8s.cloudfront.net/QmVhnZGYq1nom1Db4dhxmPUoVnYw9EHNyb2SZ2rupQXurr,Skeleton Punk #3507,Space,Icy,Black,Punk Shirt,None,None,1.46,14.08,9.46,6.20,14.91,34.52,3.6  LUNA,372,111.83854025121809,80.79%,4091
1664,https://d1mx8bduarpf8s.cloudfront.net/QmSyLs9hn3txuktJNpMbp2qJGQCYJfCHVC5ugCyhC8ebjM,Skeleton Punk #1664,Wild West,Beige,Blue Glasses,Lime Tracksuit,Viking Helmet,None,5.81,16.63,3.81,5.47,2.43,34.52,4.8  LUNA,496,111.82642887289818,80.81%,4092
1424,https://d1mx8bduarpf8s.cloudfront.net/QmPtv9SJ4qmSuWqnRbghbaXqrtjYzMAAoqvDe3uEjXtqjJ,Skeleton Punk #1424,Purple Graveyard,Demon,Stoned,Prisoner Shirt,None,Golden Earring,4.98,8.27,3.04,3.77,14.91,7.39,  ,0,111.82475455808944,80.83%,4093
409,https://d1mx8bduarpf8s.cloudfront.net/QmRns3pbSsVyPjjFtGLwJzNLbgwYpVRfsFwNFgG53RoCiv,Skeleton Punk #409,Wild West,Icy,Hypnotising,Jeans Shirt,None,Silver Earring,5.81,14.08,2.09,3.89,14.91,13.72,  ,0,111.79965845311274,80.85%,4094
4302,https://d1mx8bduarpf8s.cloudfront.net/QmYN9Jssbia1XHZRQnrbPLt7W8V6yboSL7KQDTqa8BMCup,Skeleton Punk #4302,Mystical Desert,Beige,Blue,Cyber Arm,Gray Hat,Golden Earring,4.17,16.63,7.94,3.42,3.79,7.39,  ,0,111.79804995929553,80.86%,4095
2546,https://d1mx8bduarpf8s.cloudfront.net/QmajxEeaD9Zf4cNthqJjC918UG4YokZ5ZZqhCXBgK3LkQv,Skeleton Punk #2546,Gray Graveyard,Void,3D Glasses,Runic Robe,Black Pompadour,Silver Cross,7.25,15.38,4.60,3.12,3.65,9.74,  ,0,111.72832370873776,80.88%,4096
1573,https://d1mx8bduarpf8s.cloudfront.net/Qmc2xPLEdnowUdauhFsDYrmugjbv4FLEMDAD3iVVtJhSfz,Skeleton Punk #1573,Sunrise,Grey,Green Glasses,Runic Robe,None,Golden Cross,3.65,17.75,3.85,3.12,14.91,7.17,  ,0,111.68346011769607,80.90%,4097
5047,https://d1mx8bduarpf8s.cloudfront.net/QmPHZY9xhSvhaRq5JGyPKmcVL5GDpyMJaNP2RhHHZBwCou,Skeleton Punk #5047,Sunrise,Beige,Purple,Skelly Tee,None,Golden Jaw,3.65,16.63,6.18,7.78,14.91,2.35,  ,0,111.68083698758883,80.92%,4098
510,https://d1mx8bduarpf8s.cloudfront.net/QmRNATkL3Hchtiy6nRfGXzuo9h7oZ1kZTPTLiM5MHzwCWf,Skeleton Punk #510,Pink Sky,Grey,Blue Glasses,Prisoner Shirt,Green Hair,Cigar,6.58,17.75,3.81,3.77,3.53,10.21,  ,0,111.67703743385864,80.94%,4099
3542,https://d1mx8bduarpf8s.cloudfront.net/QmSHrVrY2YpYGqqvw9Cg7aaAXZ7VCir5ekuuAY7c5MPPb1,Skeleton Punk #3542,Gray Graveyard,Grey,Eyepatch,Yellow Tracksuit,Police Hat,Big Silver Earring,7.25,17.75,5.19,4.29,3.02,6.04,3.5  LUNA,362,111.66950780055767,80.96%,4100
3251,https://d1mx8bduarpf8s.cloudfront.net/QmebBCMr5Zq9T2PcpGxuF5FoyzAEV7w2U767dLjccjd98b,Skeleton Punk #3251,New Land,Zombie,Black,King's Purple Robe,None,None,3.38,5.61,9.46,2.27,14.91,34.52,  ,0,111.65613860393661,80.98%,4101
774,https://d1mx8bduarpf8s.cloudfront.net/QmT4jfCw8Vx373AZu7heCh92JYATTaEKcJ1ymtHwopEJjH,Skeleton Punk #774,Red Retro.jpg,Beige,Black,Black Suit,Black Hair,None,2.88,16.63,9.46,3.36,3.61,34.52,  ,0,111.62859995379742,81.00%,4102
2708,https://d1mx8bduarpf8s.cloudfront.net/Qmf99Spu9paJNbrnvXMqf5T74QUNn6EYA6p11Buij7cQjK,Skeleton Punk #2708,Pink Sky,Grey,Black,AI,Headband,Golden Cross,6.58,17.75,9.46,2.33,4.29,7.17,  ,0,111.61423072252933,81.02%,4103
739,https://d1mx8bduarpf8s.cloudfront.net/QmTN6sA2tuvX2wXc56zgQdh6CA5chMmepSozS7HuZH9SEY,Skeleton Punk #739,Frosty Mountains,Grey,Dead,Lime Tracksuit,Black Pompadour,Golden Earring,4.30,17.75,4.25,5.47,3.65,7.39,  ,0,111.61044001550373,81.04%,4104
2139,https://d1mx8bduarpf8s.cloudfront.net/QmRYUT9HGhp1YusZ1CLteXjcb8czM3KQmehAnfZZhx51D5,Skeleton Punk #2139,Red Retro.jpg,Icy,Purple,King's Purple Robe,None,None,2.88,14.08,6.18,2.27,14.91,34.52,  ,0,111.60532208512589,81.06%,4105
1986,https://d1mx8bduarpf8s.cloudfront.net/QmXjcy7bbfwJAqhbJLMdSmpdrS5RM15ze4UZepQ6P4hsnN,Skeleton Punk #1986,Barren Night,Lavender,Green,Lime Tracksuit,Headband,Golden Cross,3.36,7.50,7.74,5.47,4.29,7.17,  ,0,111.60132563127796,81.08%,4106
1476,https://d1mx8bduarpf8s.cloudfront.net/QmYyE1qqVEph4Vg55EiWY4BgkMtHRaRXcBHYftFJe7rSCu,Skeleton Punk #1476,Gray Graveyard,Icy,Green Glasses,King's Purple Robe,None,Golden Cross,7.25,14.08,3.85,2.27,14.91,7.17,  ,0,111.56246078361974,81.10%,4107
3283,https://d1mx8bduarpf8s.cloudfront.net/QmYRw3BwEerkbVrtrsQQzgNNyonuX7aYisPzL7vjTwfUL5,Skeleton Punk #3283,Pink Sky,Grey,Blue,Wizard's Robe,Green Hair,None,6.58,17.75,7.94,2.13,3.53,34.52,  ,0,111.51356445913753,81.12%,4108
